building_id,timestamp,meter,meter_reading,primary_use_code,hour,day_of_week,month,air_temperature,dew_temperature,wind_speed,square_feet,age
building1,2016-12-27 06:00:00,0,152.62,6,6,1,12,19.4,18.3,1.5,15250,45
building1,2016-12-27 07:00:00,0,134.191,6,7,1,12,18.9,17.8,1.5,15250,45
building1,2016-12-27 08:00:00,0,153.03,6,8,1,12,18.9,17.8,2.1,15250,45
building1,2016-12-27 09:00:00,0,128.86700000000002,6,9,1,12,18.3,17.2,2.1,15250,45
building1,2016-12-27 10:00:00,0,91.0535,6,10,1,12,17.2,16.7,2.6,15250,45
building1,2016-12-27 11:00:00,0,48.5983,6,11,1,12,17.2,16.7,2.1,15250,45
building1,2016-12-27 12:00:00,0,52.5571,6,12,1,12,17.8,17.2,1.5,15250,45
building1,2016-12-27 13:00:00,0,75.3546,6,13,1,12,18.3,17.8,0.0,15250,45
building1,2016-12-27 14:00:00,0,105.114,6,14,1,12,21.1,18.9,0.0,15250,45
building1,2016-12-27 15:00:00,0,117.127,6,15,1,12,24.4,20.0,0.0,15250,45
building1,2016-12-27 16:00:00,0,89.2789,6,16,1,12,25.6,18.9,1.5,15250,45
building1,2016-12-27 17:00:00,0,116.035,6,17,1,12,26.1,17.8,1.5,15250,45
building1,2016-12-27 18:00:00,0,110.575,6,18,1,12,26.7,17.8,2.1,15250,45
building1,2016-12-27 19:00:00,0,116.308,6,19,1,12,27.8,17.2,1.5,15250,45
building1,2016-12-27 20:00:00,0,117.264,6,20,1,12,27.2,16.7,1.5,15250,45
building1,2016-12-27 21:00:00,0,114.67,6,21,1,12,27.2,16.7,0.0,15250,45
building1,2016-12-27 22:00:00,0,104.978,6,22,1,12,27.2,16.1,1.5,15250,45
building1,2016-12-27 23:00:00,0,117.127,6,23,1,12,24.4,19.4,5.1,15250,45
building1,2016-12-28 00:00:00,0,108.254,6,0,2,12,22.8,19.4,3.6,15250,45
building1,2016-12-28 01:00:00,0,129.959,6,1,2,12,21.7,19.4,2.6,15250,45
building1,2016-12-28 02:00:00,0,112.349,6,2,2,12,20.6,19.4,2.1,15250,45
building1,2016-12-28 03:00:00,0,123.816,6,3,2,12,20.6,19.4,2.6,15250,45
building1,2016-12-28 04:00:00,0,117.673,6,4,2,12,20.6,20.0,0.0,15250,45
building1,2016-12-28 05:00:00,0,135.966,6,5,2,12,20.6,19.4,0.0,15250,45
building1,2016-12-28 06:00:00,0,122.588,6,6,2,12,21.1,19.4,0.0,15250,45
building1,2016-12-28 07:00:00,0,137.058,6,7,2,12,20.0,18.9,0.0,15250,45
building1,2016-12-28 08:00:00,0,115.899,6,8,2,12,19.4,18.9,0.0,15250,45
building1,2016-12-28 09:00:00,0,118.766,6,9,2,12,19.4,18.3,0.0,15250,45
building1,2016-12-28 10:00:00,0,128.731,6,10,2,12,18.3,17.8,0.0,15250,45
building1,2016-12-28 11:00:00,0,113.442,6,11,2,12,18.9,18.3,0.0,15250,45
building1,2016-12-28 12:00:00,0,103.34,6,12,2,12,18.3,17.8,0.0,15250,45
building1,2016-12-28 13:00:00,0,121.086,6,13,2,12,18.9,18.3,0.0,15250,45
building1,2016-12-28 14:00:00,0,105.797,6,14,2,12,20.6,18.9,1.5,15250,45
building1,2016-12-28 15:00:00,0,102.111,6,15,2,12,23.3,18.9,1.5,15250,45
building1,2016-12-28 16:00:00,0,94.8759,6,16,2,12,25.0,18.3,0.0,15250,45
building1,2016-12-28 17:00:00,0,107.025,6,17,2,12,26.1,17.2,2.1,15250,45
building1,2016-12-28 18:00:00,0,105.933,6,18,2,12,27.2,16.7,0.0,15250,45
building1,2016-12-28 19:00:00,0,102.794,6,19,2,12,27.2,15.6,3.1,15250,45
building1,2016-12-28 20:00:00,0,110.029,6,20,2,12,27.8,15.0,2.6,15250,45
building1,2016-12-28 21:00:00,0,113.715,6,21,2,12,27.8,15.0,3.1,15250,45
building1,2016-12-28 22:00:00,0,120.267,6,22,2,12,27.2,15.0,3.1,15250,45
building1,2016-12-28 23:00:00,0,118.629,6,23,2,12,23.9,16.1,2.1,15250,45
building1,2016-12-29 00:00:00,0,120.813,6,0,3,12,23.3,15.6,2.1,15250,45
building1,2016-12-29 01:00:00,0,113.715,6,1,3,12,21.7,17.2,3.1,15250,45
building1,2016-12-29 02:00:00,0,121.905,6,2,3,12,20.6,18.3,2.6,15250,45
building1,2016-12-29 03:00:00,0,129.686,6,3,3,12,21.1,18.3,0.0,15250,45
building1,2016-12-29 04:00:00,0,117.264,6,4,3,12,19.4,17.8,0.0,15250,45
building1,2016-12-29 05:00:00,0,124.089,6,5,3,12,18.3,17.2,0.0,15250,45
building1,2016-12-29 06:00:00,0,134.601,6,6,3,12,18.9,17.8,0.0,15250,45
building1,2016-12-29 07:00:00,0,126.137,6,7,3,12,18.3,17.2,0.0,15250,45
building1,2016-12-29 08:00:00,0,130.096,6,8,3,12,16.7,16.7,0.0,15250,45
building1,2016-12-29 09:00:00,0,120.131,6,9,3,12,17.2,16.7,2.1,15250,45
building1,2016-12-29 10:00:00,0,118.356,6,10,3,12,17.2,17.2,2.1,15250,45
building1,2016-12-29 11:00:00,0,105.933,6,11,3,12,17.8,17.2,1.5,15250,45
building1,2016-12-29 12:00:00,0,127.229,6,12,3,12,17.8,16.1,0.0,15250,45
building1,2016-12-29 13:00:00,0,110.165,6,13,3,12,17.8,16.1,0.0,15250,45
building1,2016-12-29 14:00:00,0,125.045,6,14,3,12,20.0,16.7,2.1,15250,45
building1,2016-12-29 15:00:00,0,130.369,6,15,3,12,23.3,16.1,3.6,15250,45
building1,2016-12-29 16:00:00,0,116.581,6,16,3,12,25.0,16.7,5.7,15250,45
building1,2016-12-29 17:00:00,0,129.41299999999998,6,17,3,12,26.1,16.7,5.1,15250,45
building1,2016-12-29 18:00:00,0,131.59799999999998,6,18,3,12,26.7,16.1,6.2,15250,45
building1,2016-12-29 19:00:00,0,131.461,6,19,3,12,26.7,16.1,5.1,15250,45
building1,2016-12-29 20:00:00,0,127.912,6,20,3,12,27.2,16.7,6.2,15250,45
building1,2016-12-29 21:00:00,0,128.594,6,21,3,12,26.1,15.6,7.2,15250,45
building1,2016-12-29 22:00:00,0,153.03,6,22,3,12,25.6,15.6,5.1,15250,45
building1,2016-12-29 23:00:00,0,135.14700000000002,6,23,3,12,23.9,16.7,3.6,15250,45
building1,2016-12-30 00:00:00,0,151.255,6,0,4,12,23.3,17.2,3.6,15250,45
building1,2016-12-30 01:00:00,0,133.645,6,1,4,12,22.8,17.8,4.1,15250,45
building1,2016-12-30 02:00:00,0,173.78,6,2,4,12,22.8,18.3,5.1,15250,45
building1,2016-12-30 03:00:00,0,173.507,6,3,4,12,16.7,13.3,5.1,15250,45
building1,2016-12-30 04:00:00,0,169.958,6,4,4,12,17.2,12.8,5.1,15250,45
building1,2016-12-30 05:00:00,0,177.875,6,5,4,12,16.7,7.8,8.2,15250,45
building1,2016-12-30 06:00:00,0,182.24400000000003,6,6,4,12,15.6,4.4,8.2,15250,45
building1,2016-12-30 07:00:00,0,193.165,6,7,4,12,13.9,2.2,10.3,15250,45
building1,2016-12-30 08:00:00,0,190.571,6,8,4,12,13.3,-1.1,7.2,15250,45
building1,2016-12-30 09:00:00,0,185.929,6,9,4,12,12.2,-2.2,8.2,15250,45
building1,2016-12-30 10:00:00,0,181.151,6,10,4,12,11.7,-3.9,7.7,15250,45
building1,2016-12-30 11:00:00,0,187.704,6,11,4,12,10.6,-3.9,6.7,15250,45
building1,2016-12-30 12:00:00,0,179.923,6,12,4,12,10.0,-3.9,7.7,15250,45
building1,2016-12-30 13:00:00,0,156.579,6,13,4,12,8.9,-4.4,7.7,15250,45
building1,2016-12-30 14:00:00,0,174.053,6,14,4,12,10.0,-3.9,7.7,15250,45
building1,2016-12-30 15:00:00,0,177.739,6,15,4,12,11.1,-5.0,7.7,15250,45
building1,2016-12-30 16:00:00,0,173.643,6,16,4,12,12.2,-5.6,6.2,15250,45
building1,2016-12-30 17:00:00,0,181.561,6,17,4,12,13.9,-6.1,4.6,15250,45
building1,2016-12-30 18:00:00,0,177.19299999999996,6,18,4,12,14.4,-6.1,4.6,15250,45
building1,2016-12-30 19:00:00,0,193.984,6,19,4,12,14.4,-6.1,6.2,15250,45
building1,2016-12-30 20:00:00,0,191.936,6,20,4,12,13.9,-7.2,6.2,15250,45
building1,2016-12-30 21:00:00,0,175.00799999999995,6,21,4,12,14.4,-6.7,5.7,15250,45
building1,2016-12-30 22:00:00,0,170.77700000000004,6,22,4,12,12.8,-5.0,2.6,15250,45
building1,2016-12-30 23:00:00,0,208.863,6,23,4,12,11.1,-5.0,2.1,15250,45
building1,2016-12-31 00:00:00,0,190.43400000000003,6,0,5,12,10.0,-2.8,1.5,15250,45
building1,2016-12-31 01:00:00,0,205.587,6,1,5,12,10.0,-2.2,2.1,15250,45
building1,2016-12-31 02:00:00,0,199.717,6,2,5,12,8.3,-0.6,3.6,15250,45
building1,2016-12-31 03:00:00,0,199.854,6,3,5,12,8.3,-1.1,3.1,15250,45
building1,2016-12-31 04:00:00,0,220.603,6,4,5,12,8.3,-1.1,2.6,15250,45
building1,2016-12-31 05:00:00,0,205.997,6,5,5,12,7.2,-1.1,3.1,15250,45
building1,2016-12-31 06:00:00,0,203.13,6,6,5,12,6.1,-0.6,3.6,15250,45
building1,2016-12-31 07:00:00,0,208.181,6,7,5,12,5.6,-0.6,3.1,15250,45
building1,2016-12-31 08:00:00,0,226.883,6,8,5,12,6.1,0.0,1.5,15250,45
building1,2016-12-31 09:00:00,0,202.174,6,9,5,12,5.6,-0.6,3.1,15250,45
building1,2016-12-31 10:00:00,0,189.752,6,10,5,12,6.1,0.0,2.1,15250,45
building1,2016-12-31 11:00:00,0,183.745,6,11,5,12,5.6,0.6,2.6,15250,45
building1,2016-12-31 12:00:00,0,189.615,6,12,5,12,6.1,0.6,2.6,15250,45
building1,2016-12-31 13:00:00,0,161.494,6,13,5,12,7.2,1.7,2.6,15250,45
building1,2016-12-31 14:00:00,0,158.08100000000005,6,14,5,12,11.1,1.7,2.6,15250,45
building1,2016-12-31 15:00:00,0,159.31,6,15,5,12,15.0,3.9,2.1,15250,45
building1,2016-12-31 16:00:00,0,158.35399999999996,6,16,5,12,17.8,6.7,0.0,15250,45
building1,2016-12-31 17:00:00,0,170.77700000000004,6,17,5,12,20.0,9.4,3.6,15250,45
building1,2016-12-31 18:00:00,0,174.46200000000005,6,18,5,12,21.7,10.6,5.1,15250,45
building1,2016-12-31 19:00:00,0,152.347,6,19,5,12,22.8,10.0,5.7,15250,45
building1,2016-12-31 20:00:00,0,180.469,6,20,5,12,23.3,8.9,4.1,15250,45
building1,2016-12-31 21:00:00,0,155.624,6,21,5,12,23.3,10.0,4.1,15250,45
building1,2016-12-31 22:00:00,0,181.015,6,22,5,12,22.8,10.0,3.1,15250,45
building1,2016-12-31 23:00:00,0,167.227,6,23,5,12,20.6,10.0,0.0,15250,45
building2,2016-05-20 18:00:00,0,1600.88,0,18,4,5,25.0,18.3,10.3,111891,29
building2,2016-05-20 19:00:00,0,2121.81,0,19,4,5,25.6,18.9,5.7,111891,29
building2,2016-05-20 20:00:00,0,2074.16,0,20,4,5,28.3,19.4,3.6,111891,29
building2,2016-05-20 21:00:00,0,2037.58,0,21,4,5,30.0,18.9,5.1,111891,29
building2,2016-05-20 22:00:00,0,2060.65,0,22,4,5,27.8,20.0,5.7,111891,29
building2,2016-05-20 23:00:00,0,2090.0,0,23,4,5,27.2,19.4,0.0,111891,29
building2,2016-05-21 00:00:00,0,2097.23,0,0,5,5,26.7,19.4,0.0,111891,29
building2,2016-05-21 01:00:00,0,2088.77,0,1,5,5,25.6,20.6,0.0,111891,29
building2,2016-05-21 02:00:00,0,2098.6,0,2,5,5,26.1,20.0,1.5,111891,29
building2,2016-05-21 03:00:00,0,2069.25,0,3,5,5,25.0,20.6,0.0,111891,29
building2,2016-05-21 04:00:00,0,2099.96,0,4,5,5,25.0,20.6,1.5,111891,29
building2,2016-05-21 05:00:00,0,2091.5,0,5,5,5,23.9,20.6,4.1,111891,29
building2,2016-05-21 06:00:00,0,2096.82,0,6,5,5,23.3,20.6,1.5,111891,29
building2,2016-05-21 07:00:00,0,2088.63,0,7,5,5,22.8,21.1,5.1,111891,29
building2,2016-05-21 08:00:00,0,2068.02,0,8,5,5,22.8,21.1,2.1,111891,29
building2,2016-05-21 09:00:00,0,2117.3,0,9,5,5,22.8,21.1,0.0,111891,29
building2,2016-05-21 10:00:00,0,2051.91,0,10,5,5,23.3,21.7,0.0,111891,29
building2,2016-05-21 11:00:00,0,2042.77,0,11,5,5,22.2,21.1,0.0,111891,29
building2,2016-05-21 12:00:00,0,2094.78,0,12,5,5,23.3,21.1,0.0,111891,29
building2,2016-05-21 13:00:00,0,2075.53,0,13,5,5,25.0,21.7,2.6,111891,29
building2,2016-05-21 14:00:00,0,2083.99,0,14,5,5,26.1,21.7,3.1,111891,29
building2,2016-05-21 15:00:00,0,2076.21,0,15,5,5,26.7,21.1,3.1,111891,29
building2,2016-05-21 16:00:00,0,2048.77,0,16,5,5,27.8,20.6,4.1,111891,29
building2,2016-05-21 17:00:00,0,2096.55,0,17,5,5,28.3,20.6,2.1,111891,29
building2,2016-05-21 18:00:00,0,2099.56,0,18,5,5,30.0,20.6,5.1,111891,29
building2,2016-05-21 19:00:00,0,2096.14,0,19,5,5,30.0,20.6,5.1,111891,29
building2,2016-05-21 20:00:00,0,2070.61,0,20,5,5,32.2,20.0,6.7,111891,29
building2,2016-05-21 21:00:00,0,2059.69,0,21,5,5,31.7,18.3,5.7,111891,29
building2,2016-05-21 22:00:00,0,2076.08,0,22,5,5,31.7,18.3,5.1,111891,29
building2,2016-05-21 23:00:00,0,2085.36,0,23,5,5,30.6,17.2,6.2,111891,29
building2,2016-05-22 00:00:00,0,2071.71,0,0,6,5,28.9,17.2,4.1,111891,29
building2,2016-05-22 01:00:00,0,2043.99,0,1,6,5,26.7,17.8,2.1,111891,29
building2,2016-05-22 02:00:00,0,2094.91,0,2,6,5,25.6,17.8,2.6,111891,29
building2,2016-05-22 03:00:00,0,2093.82,0,3,6,5,25.0,18.3,2.6,111891,29
building2,2016-05-22 04:00:00,0,2095.6,0,4,6,5,24.4,18.9,3.6,111891,29
building2,2016-05-22 05:00:00,0,2085.36,0,5,6,5,23.9,19.4,1.5,111891,29
building2,2016-05-22 06:00:00,0,2067.2,0,6,6,5,22.8,19.4,2.1,111891,29
building2,2016-05-22 07:00:00,0,2090.41,0,7,6,5,22.2,20.0,2.6,111891,29
building2,2016-05-22 08:00:00,0,2062.29,0,8,6,5,22.8,20.6,2.1,111891,29
building2,2016-05-22 09:00:00,0,2084.13,0,9,6,5,22.2,20.6,2.1,111891,29
building2,2016-05-22 10:00:00,0,2090.95,0,10,6,5,21.7,20.6,2.1,111891,29
building2,2016-05-22 11:00:00,0,2115.25,0,11,6,5,22.2,21.1,2.6,111891,29
building2,2016-05-22 12:00:00,0,2096.14,0,12,6,5,23.3,21.7,2.6,111891,29
building2,2016-05-22 13:00:00,0,2107.75,0,13,6,5,25.0,21.7,3.6,111891,29
building2,2016-05-22 14:00:00,0,2084.4,0,14,6,5,27.8,20.6,4.6,111891,29
building2,2016-05-22 15:00:00,0,2097.23,0,15,6,5,28.3,20.0,5.1,111891,29
building2,2016-05-22 16:00:00,0,2101.88,0,16,6,5,29.4,18.9,5.7,111891,29
building2,2016-05-22 17:00:00,0,2099.69,0,17,6,5,30.6,18.3,5.7,111891,29
building2,2016-05-22 18:00:00,0,2071.16,0,18,6,5,31.1,17.2,7.7,111891,29
building2,2016-05-22 19:00:00,0,2057.78,0,19,6,5,31.7,16.1,6.2,111891,29
building2,2016-05-22 20:00:00,0,2042.36,0,20,6,5,31.7,14.4,9.3,111891,29
building2,2016-05-22 21:00:00,0,2023.65,0,21,6,5,31.1,13.3,8.2,111891,29
building2,2016-05-22 22:00:00,0,2007.41,0,22,6,5,30.0,13.3,7.7,111891,29
building2,2016-05-22 23:00:00,0,2034.3,0,23,6,5,28.9,13.9,6.7,111891,29
building2,2016-05-23 00:00:00,0,2037.31,0,0,0,5,26.7,14.4,7.2,111891,29
building2,2016-05-23 01:00:00,0,1992.26,0,1,0,5,25.6,15.6,5.1,111891,29
building2,2016-05-23 02:00:00,0,2019.56,0,2,0,5,24.4,15.0,3.6,111891,29
building2,2016-05-23 03:00:00,0,2044.13,0,3,0,5,24.4,15.6,6.2,111891,29
building2,2016-05-23 04:00:00,0,2020.24,0,4,0,5,23.9,15.6,3.6,111891,29
building2,2016-05-23 05:00:00,0,2020.92,0,5,0,5,23.3,16.7,2.6,111891,29
building2,2016-05-23 06:00:00,0,2022.15,0,6,0,5,22.8,16.7,1.5,111891,29
building2,2016-05-23 07:00:00,0,2012.05,0,7,0,5,21.7,17.2,0.0,111891,29
building2,2016-05-23 08:00:00,0,2076.21,0,8,0,5,21.1,17.2,1.5,111891,29
building2,2016-05-23 09:00:00,0,2031.44,0,9,0,5,21.1,17.2,0.0,111891,29
building2,2016-05-23 10:00:00,0,2138.73,0,10,0,5,21.1,17.8,1.5,111891,29
building2,2016-05-23 11:00:00,0,2150.2,0,11,0,5,20.6,17.2,0.0,111891,29
building2,2016-05-23 12:00:00,0,2141.6,0,12,0,5,22.8,18.3,0.0,111891,29
building2,2016-05-23 13:00:00,0,2117.17,0,13,0,5,25.0,18.3,2.6,111891,29
building2,2016-05-23 14:00:00,0,2151.29,0,14,0,5,26.7,17.2,2.1,111891,29
building2,2016-05-23 15:00:00,0,2158.12,0,15,0,5,27.2,16.1,2.1,111891,29
building2,2016-05-23 16:00:00,0,2154.16,0,16,0,5,27.2,15.0,3.1,111891,29
building2,2016-05-23 17:00:00,0,2150.2,0,17,0,5,28.9,15.6,4.1,111891,29
building2,2016-05-23 18:00:00,0,2105.02,0,18,0,5,28.9,13.9,1.5,111891,29
building2,2016-05-23 19:00:00,0,2049.59,0,19,0,5,30.6,13.9,3.6,111891,29
building2,2016-05-23 20:00:00,0,2039.76,0,20,0,5,30.0,12.8,1.5,111891,29
building2,2016-05-23 21:00:00,0,1990.21,0,21,0,5,30.0,13.9,0.0,111891,29
building2,2016-05-23 22:00:00,0,2006.32,0,22,0,5,30.6,13.9,0.0,111891,29
building2,2016-05-23 23:00:00,0,2032.94,0,23,0,5,27.8,16.7,6.2,111891,29
building2,2016-05-24 00:00:00,0,2014.24,0,0,1,5,26.1,15.6,6.2,111891,29
building2,2016-05-24 01:00:00,0,2019.7,0,1,1,5,25.0,15.6,4.6,111891,29
building2,2016-05-24 02:00:00,0,2028.16,0,2,1,5,23.9,15.6,4.1,111891,29
building2,2016-05-24 03:00:00,0,2026.79,0,3,1,5,23.3,16.1,2.1,111891,29
building2,2016-05-24 04:00:00,0,1898.47,0,4,1,5,22.8,16.1,2.1,111891,29
building2,2016-05-24 05:00:00,0,2000.86,0,5,1,5,22.8,16.1,2.1,111891,29
building2,2016-05-24 06:00:00,0,2019.56,0,6,1,5,22.8,16.7,2.1,111891,29
building2,2016-05-24 07:00:00,0,2040.04,0,7,1,5,22.8,17.2,2.1,111891,29
building2,2016-05-24 08:00:00,0,2059.83,0,8,1,5,21.7,17.2,2.1,111891,29
building2,2016-05-24 09:00:00,0,2129.31,0,9,1,5,21.7,17.2,2.6,111891,29
building2,2016-05-24 10:00:00,0,2211.9,0,10,1,5,21.1,17.2,3.1,111891,29
building2,2016-05-24 11:00:00,0,2219.82,0,11,1,5,22.2,17.8,2.6,111891,29
building2,2016-05-24 12:00:00,0,2201.94,0,12,1,5,23.9,18.3,3.1,111891,29
building2,2016-05-24 13:00:00,0,2183.51,0,13,1,5,26.1,19.4,4.6,111891,29
building2,2016-05-24 14:00:00,0,2243.99,0,14,1,5,27.8,19.4,4.6,111891,29
building2,2016-05-24 15:00:00,0,2181.05,0,15,1,5,27.8,19.4,5.1,111891,29
building2,2016-05-24 16:00:00,0,2185.28,0,16,1,5,30.0,19.4,5.1,111891,29
building2,2016-05-24 17:00:00,0,2138.6,0,17,1,5,30.0,18.9,4.1,111891,29
building2,2016-05-24 18:00:00,0,2116.48,0,18,1,5,30.0,18.3,6.2,111891,29
building2,2016-05-24 19:00:00,0,2076.89,0,19,1,5,26.7,18.3,8.8,111891,29
building2,2016-05-24 20:00:00,0,2037.44,0,20,1,5,26.1,17.2,6.7,111891,29
building2,2016-05-24 21:00:00,0,2027.75,0,21,1,5,26.7,15.6,7.7,111891,29
building2,2016-05-24 22:00:00,0,2004.41,0,22,1,5,27.8,15.0,6.7,111891,29
building2,2016-05-24 23:00:00,0,2017.24,0,23,1,5,27.2,13.3,7.7,111891,29
building2,2016-05-25 00:00:00,0,2045.36,0,0,2,5,26.1,13.9,5.1,111891,29
building2,2016-05-25 01:00:00,0,2003.72,0,1,2,5,24.4,14.4,4.1,111891,29
building2,2016-05-25 02:00:00,0,2039.08,0,2,2,5,22.8,15.0,2.6,111891,29
building2,2016-05-25 03:00:00,0,2045.63,0,3,2,5,22.8,15.6,2.6,111891,29
building2,2016-05-25 04:00:00,0,2021.33,0,4,2,5,21.7,15.6,1.5,111891,29
building2,2016-05-25 05:00:00,0,2033.62,0,5,2,5,21.1,15.6,2.1,111891,29
building2,2016-05-25 06:00:00,0,2083.04,0,6,2,5,21.7,16.1,1.5,111891,29
building2,2016-05-25 07:00:00,0,2077.3,0,7,2,5,21.1,16.1,1.5,111891,29
building2,2016-05-25 08:00:00,0,2076.48,0,8,2,5,21.1,16.7,1.5,111891,29
building2,2016-05-25 09:00:00,0,2086.04,0,9,2,5,21.1,17.2,2.1,111891,29
building2,2016-05-25 10:00:00,0,2181.33,0,10,2,5,20.6,17.2,2.1,111891,29
building2,2016-05-25 11:00:00,0,2168.36,0,11,2,5,21.1,17.2,2.1,111891,29
building2,2016-05-25 12:00:00,0,2126.18,0,12,2,5,23.3,18.3,2.1,111891,29
building2,2016-05-25 13:00:00,0,2115.66,0,13,2,5,25.6,17.8,4.6,111891,29
building2,2016-05-25 14:00:00,0,2158.66,0,14,2,5,27.2,17.2,4.6,111891,29
building2,2016-05-25 15:00:00,0,2186.92,0,15,2,5,28.3,17.8,3.6,111891,29
building2,2016-05-25 16:00:00,0,2185.28,0,16,2,5,30.6,13.9,4.1,111891,29
building2,2016-05-25 17:00:00,0,2126.99,0,17,2,5,31.1,12.2,6.2,111891,29
building2,2016-05-25 18:00:00,0,2103.24,0,18,2,5,30.6,11.1,5.7,111891,29
building2,2016-05-25 19:00:00,0,2075.94,0,19,2,5,30.6,11.1,5.1,111891,29
building2,2016-05-25 20:00:00,0,2042.22,0,20,2,5,30.0,12.8,6.7,111891,29
building2,2016-05-25 21:00:00,0,2002.63,0,21,2,5,28.9,13.3,6.2,111891,29
building2,2016-05-25 22:00:00,0,2045.22,0,22,2,5,28.9,12.8,6.2,111891,29
building2,2016-05-25 23:00:00,0,2064.06,0,23,2,5,27.8,12.8,5.7,111891,29
building2,2016-05-26 00:00:00,0,2041.54,0,0,3,5,26.1,13.3,4.1,111891,29
building2,2016-05-26 01:00:00,0,1995.4,0,1,3,5,24.4,14.4,4.1,111891,29
building2,2016-05-26 02:00:00,0,2023.93,0,2,3,5,22.8,15.0,3.1,111891,29
building2,2016-05-26 03:00:00,0,2044.81,0,3,3,5,22.2,15.6,1.5,111891,29
building2,2016-05-26 04:00:00,0,2026.38,0,4,3,5,21.7,15.6,1.5,111891,29
building2,2016-05-26 05:00:00,0,2029.52,0,5,3,5,21.7,15.6,3.1,111891,29
building2,2016-05-26 06:00:00,0,2033.62,0,6,3,5,21.1,15.6,2.6,111891,29
building2,2016-05-26 07:00:00,0,2060.92,0,7,3,5,20.6,15.6,1.5,111891,29
building2,2016-05-26 08:00:00,0,2046.18,0,8,3,5,20.0,15.6,2.1,111891,29
building2,2016-05-26 09:00:00,0,2096.01,0,9,3,5,19.4,15.6,2.1,111891,29
building2,2016-05-26 10:00:00,0,2129.59,0,10,3,5,19.4,15.6,1.5,111891,29
building2,2016-05-26 11:00:00,0,2146.38,0,11,3,5,20.0,15.6,1.5,111891,29
building2,2016-05-26 12:00:00,0,2166.17,0,12,3,5,22.8,16.1,2.6,111891,29
building2,2016-05-26 13:00:00,0,2144.47,0,13,3,5,25.0,16.1,3.6,111891,29
building2,2016-05-26 14:00:00,0,2149.79,0,14,3,5,26.7,16.1,3.1,111891,29
building2,2016-05-26 15:00:00,0,2157.98,0,15,3,5,27.2,16.1,3.1,111891,29
building2,2016-05-26 16:00:00,0,2164.67,0,16,3,5,28.3,16.1,5.7,111891,29
building2,2016-05-26 17:00:00,0,2150.47,0,17,3,5,28.9,15.6,5.1,111891,29
building2,2016-05-26 18:00:00,0,2140.65,0,18,3,5,29.4,14.4,7.2,111891,29
building2,2016-05-26 19:00:00,0,2135.18,0,19,3,5,30.0,13.3,6.2,111891,29
building2,2016-05-26 20:00:00,0,2098.87,0,20,3,5,30.0,13.3,5.7,111891,29
building2,2016-05-26 21:00:00,0,2058.6,0,21,3,5,30.0,13.3,6.2,111891,29
building2,2016-05-26 22:00:00,0,2076.89,0,22,3,5,28.9,15.6,6.7,111891,29
building2,2016-05-26 23:00:00,0,2057.78,0,23,3,5,27.2,14.4,6.7,111891,29
building2,2016-05-27 00:00:00,0,2046.59,0,0,4,5,26.1,13.9,4.6,111891,29
building2,2016-05-27 01:00:00,0,2045.22,0,1,4,5,24.4,16.1,4.1,111891,29
building2,2016-05-27 02:00:00,0,2056.42,0,2,4,5,22.8,16.1,3.1,111891,29
building2,2016-05-27 03:00:00,0,2086.72,0,3,4,5,23.3,16.7,3.1,111891,29
building2,2016-05-27 04:00:00,0,2073.75,0,4,4,5,23.3,17.2,4.6,111891,29
building2,2016-05-27 05:00:00,0,2067.34,0,5,4,5,23.3,17.2,4.6,111891,29
building2,2016-05-27 06:00:00,0,2072.8,0,6,4,5,22.8,16.7,1.5,111891,29
building2,2016-05-27 07:00:00,0,2102.42,0,7,4,5,22.8,17.8,3.1,111891,29
building2,2016-05-27 08:00:00,0,2108.84,0,8,4,5,22.8,18.3,2.6,111891,29
building2,2016-05-27 09:00:00,0,2134.23,0,9,4,5,22.2,18.3,2.1,111891,29
building2,2016-05-27 10:00:00,0,2183.65,0,10,4,5,21.7,18.3,2.6,111891,29
building2,2016-05-27 11:00:00,0,2221.6,0,11,4,5,21.7,18.3,3.1,111891,29
building2,2016-05-27 12:00:00,0,2168.77,0,12,4,5,23.9,18.3,3.6,111891,29
building2,2016-05-27 13:00:00,0,2136.0,0,13,4,5,25.6,18.3,4.1,111891,29
building2,2016-05-27 14:00:00,0,2150.61,0,14,4,5,26.1,17.8,3.6,111891,29
building2,2016-05-27 15:00:00,0,2206.58,0,15,4,5,27.2,16.7,3.6,111891,29
building2,2016-05-27 16:00:00,0,2212.45,0,16,4,5,30.0,17.2,3.6,111891,29
building2,2016-05-27 17:00:00,0,2199.89,0,17,4,5,30.0,17.8,5.1,111891,29
building2,2016-05-27 18:00:00,0,2162.9,0,18,4,5,29.4,17.8,6.2,111891,29
building2,2016-05-27 19:00:00,0,2161.53,0,19,4,5,30.6,17.8,6.7,111891,29
building2,2016-05-27 20:00:00,0,2088.22,0,20,4,5,29.4,17.8,6.2,111891,29
building2,2016-05-27 21:00:00,0,2074.85,0,21,4,5,28.3,18.3,5.7,111891,29
building2,2016-05-27 22:00:00,0,2075.53,0,22,4,5,27.8,18.3,6.2,111891,29
building2,2016-05-27 23:00:00,0,2083.45,0,23,4,5,26.7,19.4,3.6,111891,29
building2,2016-05-28 00:00:00,0,2055.87,0,0,5,5,26.1,18.9,5.1,111891,29
building2,2016-05-28 01:00:00,0,2029.66,0,1,5,5,25.0,18.9,3.6,111891,29
building2,2016-05-28 02:00:00,0,2080.31,0,2,5,5,24.4,19.4,4.1,111891,29
